event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change,venue
match,16635.0,2021-03-20 05:35:00+00:00,2021,1,Adelaide,Geelong,103.0,91.0,win,1476.7426249448588,1480.1132709887268,3.37064604386792,Adelaide Oval
match,16635.0,2021-03-20 05:35:00+00:00,2021,1,Geelong,Adelaide,91.0,103.0,loss,1518.7198879041562,1515.3492418602882,-3.37064604386792,Adelaide Oval
match,16636.0,2021-03-20 08:25:00+00:00,2021,1,Essendon,Hawthorn,91.0,92.0,loss,1489.1644803970871,1488.1701351780691,-0.9943452190179005,Docklands
match,16636.0,2021-03-20 08:25:00+00:00,2021,1,Hawthorn,Essendon,92.0,91.0,win,1485.522504382499,1486.516849601517,0.9943452190179005,Docklands
match,16637.0,2021-03-20 08:45:00+00:00,2021,1,Brisbane Lions,Sydney,94.0,125.0,loss,1517.1084098244432,1510.885745768792,-6.222664055651268,Gabba
match,16637.0,2021-03-20 08:45:00+00:00,2021,1,Sydney,Brisbane Lions,125.0,94.0,win,1486.07395151239,1492.2966155680413,6.222664055651268,Gabba
match,16638.0,2021-03-21 02:10:00+00:00,2021,1,North Melbourne,Port Adelaide,65.0,117.0,loss,1477.8682359355676,1471.8532951303919,-6.014940805175656,Docklands
match,16638.0,2021-03-21 02:10:00+00:00,2021,1,Port Adelaide,North Melbourne,117.0,65.0,win,1521.5807092430564,1527.595650048232,6.014940805175656,Docklands
match,16639.0,2021-03-21 04:20:00+00:00,2021,1,Greater Western Sydney,St Kilda,78.0,86.0,loss,1496.9981320740167,1493.5883014234394,-3.4098306505773577,Sydney Showground
match,16639.0,2021-03-21 04:20:00+00:00,2021,1,St Kilda,Greater Western Sydney,86.0,78.0,win,1508.4074403142595,1511.8172709648368,3.4098306505773577,Sydney Showground
match,16640.0,2021-03-21 07:10:00+00:00,2021,1,West Coast,Gold Coast,83.0,58.0,win,1513.837869761303,1517.347569898104,3.509700136801014,Perth Stadium
match,16640.0,2021-03-21 07:10:00+00:00,2021,1,Gold Coast,West Coast,58.0,83.0,loss,1488.1275225254415,1484.6178223886404,-3.509700136801014,Perth Stadium
match,16641.0,2021-03-25 08:20:00+00:00,2021,2,Carlton,Collingwood,85.0,106.0,loss,1488.8101893048354,1483.8348896918098,-4.975299613025568,M.C.G.
match,16641.0,2021-03-25 08:20:00+00:00,2021,2,Collingwood,Carlton,106.0,85.0,win,1500.2530081608786,1505.2283077739041,4.975299613025568,M.C.G.
match,16642.0,2021-03-26 08:50:00+00:00,2021,2,Geelong,Brisbane Lions,81.0,80.0,win,1515.3492418602882,1516.0366555046012,0.6874136443130722,Kardinia Park
match,16642.0,2021-03-26 08:50:00+00:00,2021,2,Brisbane Lions,Geelong,80.0,81.0,loss,1510.885745768792,1510.198332124479,-0.6874136443130722,Kardinia Park
match,16643.0,2021-03-27 02:45:00+00:00,2021,2,Sydney,Adelaide,121.0,88.0,win,1492.2966155680413,1496.3111351289679,4.014519560926598,S.C.G.
match,16643.0,2021-03-27 02:45:00+00:00,2021,2,Adelaide,Sydney,88.0,121.0,loss,1480.1132709887268,1476.0987514278002,-4.014519560926598,S.C.G.
match,16644.0,2021-03-27 05:35:00+00:00,2021,2,Port Adelaide,Essendon,119.0,65.0,win,1527.595650048232,1531.7826834076332,4.187033359401133,Adelaide Oval
match,16644.0,2021-03-27 05:35:00+00:00,2021,2,Essendon,Port Adelaide,65.0,119.0,loss,1488.1701351780691,1483.983101818668,-4.187033359401133,Adelaide Oval
match,16645.0,2021-03-27 08:25:00+00:00,2021,2,St Kilda,Melbourne,73.0,91.0,loss,1511.8172709648368,1506.89120146737,-4.926069497466799,Docklands
match,16645.0,2021-03-27 08:25:00+00:00,2021,2,Melbourne,St Kilda,91.0,73.0,win,1505.129329855384,1510.0553993528508,4.926069497466799,Docklands
match,16646.0,2021-03-27 09:10:00+00:00,2021,2,Gold Coast,North Melbourne,98.0,39.0,win,1484.6178223886404,1489.3325408337596,4.714718445119208,Carrara
match,16646.0,2021-03-27 09:10:00+00:00,2021,2,North Melbourne,Gold Coast,39.0,98.0,loss,1471.8532951303919,1467.1385766852727,-4.714718445119208,Carrara
match,16647.0,2021-03-28 02:10:00+00:00,2021,2,Hawthorn,Richmond,49.0,78.0,loss,1486.516849601517,1481.3756089273713,-5.141240674145551,M.C.G.
match,16647.0,2021-03-28 02:10:00+00:00,2021,2,Richmond,Hawthorn,78.0,49.0,win,1525.8292951341512,1530.9705358082967,5.141240674145551,M.C.G.
match,16648.0,2021-03-28 04:20:00+00:00,2021,2,Western Bulldogs,West Coast,100.0,93.0,win,1509.88798326351,1512.2813220901774,2.3933388266673945,Docklands
match,16648.0,2021-03-28 04:20:00+00:00,2021,2,West Coast,Western Bulldogs,93.0,100.0,loss,1517.347569898104,1514.9542310714367,-2.3933388266673945,Docklands
match,16649.0,2021-03-28 07:10:00+00:00,2021,2,Fremantle,Greater Western Sydney,87.0,56.0,win,1489.938425462162,1494.0956052697563,4.157179807594257,Perth Stadium
match,16649.0,2021-03-28 07:10:00+00:00,2021,2,Greater Western Sydney,Fremantle,56.0,87.0,loss,1493.5883014234394,1489.431121615845,-4.157179807594257,Perth Stadium
match,16650.0,2021-04-01 08:40:00+00:00,2021,3,Collingwood,Brisbane Lions,72.0,73.0,loss,1505.2283077739041,1504.2542316317524,-0.9740761421517214,Docklands
match,16650.0,2021-04-01 08:40:00+00:00,2021,3,Brisbane Lions,Collingwood,73.0,72.0,win,1510.198332124479,1511.1724082666308,0.9740761421517214,Docklands
match,16651.0,2021-04-02 05:20:00+00:00,2021,3,North Melbourne,Western Bulldogs,39.0,167.0,loss,1467.1385766852727,1459.6835431870618,-7.4550334982109865,Docklands
match,16651.0,2021-04-02 05:20:00+00:00,2021,3,Western Bulldogs,North Melbourne,167.0,39.0,win,1512.2813220901774,1519.7363555883883,7.4550334982109865,Docklands
match,16652.0,2021-04-02 08:50:00+00:00,2021,3,Adelaide,Gold Coast,95.0,85.0,win,1476.0987514278002,1478.956384634544,2.857633206744023,Adelaide Oval
match,16652.0,2021-04-02 08:50:00+00:00,2021,3,Gold Coast,Adelaide,85.0,95.0,loss,1489.3325408337596,1486.4749076270157,-2.857633206744023,Adelaide Oval
match,16653.0,2021-04-03 02:45:00+00:00,2021,3,Richmond,Sydney,72.0,117.0,loss,1530.9705358082967,1523.9789612165769,-6.9915745917198855,M.C.G.
match,16653.0,2021-04-03 02:45:00+00:00,2021,3,Sydney,Richmond,117.0,72.0,win,1496.3111351289679,1503.3027097206877,6.9915745917198855,M.C.G.
match,16654.0,2021-04-03 05:35:00+00:00,2021,3,Essendon,St Kilda,143.0,68.0,win,1483.983101818668,1489.6253637132036,5.642261894535454,Docklands
match,16654.0,2021-04-03 05:35:00+00:00,2021,3,St Kilda,Essendon,68.0,143.0,loss,1506.89120146737,1501.2489395728344,-5.642261894535454,Docklands
match,16655.0,2021-04-03 09:10:00+00:00,2021,3,West Coast,Port Adelaide,108.0,71.0,win,1514.9542310714367,1519.5315157906493,4.577284719212789,Perth Stadium
match,16655.0,2021-04-03 09:10:00+00:00,2021,3,Port Adelaide,West Coast,71.0,108.0,loss,1531.7826834076332,1527.2053986884205,-4.577284719212789,Perth Stadium
match,16656.0,2021-04-04 05:20:00+00:00,2021,3,Carlton,Fremantle,109.0,64.0,win,1483.8348896918098,1488.5725570307786,4.737667338968706,Docklands
match,16656.0,2021-04-04 05:20:00+00:00,2021,3,Fremantle,Carlton,64.0,109.0,loss,1494.0956052697563,1489.3579379307876,-4.737667338968706,Docklands
match,16657.0,2021-04-04 08:10:00+00:00,2021,3,Greater Western Sydney,Melbourne,68.0,102.0,loss,1489.431121615845,1483.762262004807,-5.668859611038011,Manuka Oval
match,16657.0,2021-04-04 08:10:00+00:00,2021,3,Melbourne,Greater Western Sydney,102.0,68.0,win,1510.0553993528508,1515.7242589638888,5.668859611038011,Manuka Oval
match,16658.0,2021-04-05 05:20:00+00:00,2021,3,Geelong,Hawthorn,69.0,64.0,win,1516.0366555046012,1517.7883569885528,1.7517014839515268,M.C.G.
match,16658.0,2021-04-05 05:20:00+00:00,2021,3,Hawthorn,Geelong,64.0,69.0,loss,1481.3756089273713,1479.6239074434197,-1.7517014839515268,M.C.G.
match,16659.0,2021-04-08 09:20:00+00:00,2021,4,Sydney,Essendon,83.0,80.0,win,1503.3027097206877,1504.722641975333,1.4199322546453073,S.C.G.
match,16659.0,2021-04-08 09:20:00+00:00,2021,4,Essendon,Sydney,80.0,83.0,loss,1489.6253637132036,1488.2054314585582,-1.4199322546453073,S.C.G.
match,16660.0,2021-04-09 09:50:00+00:00,2021,4,Port Adelaide,Richmond,79.0,77.0,win,1527.2053986884205,1528.3443253045825,1.1389266161621496,Adelaide Oval
match,16660.0,2021-04-09 09:50:00+00:00,2021,4,Richmond,Port Adelaide,77.0,79.0,loss,1523.9789612165769,1522.8400346004148,-1.1389266161621496,Adelaide Oval
match,16661.0,2021-04-10 03:35:00+00:00,2021,4,Western Bulldogs,Brisbane Lions,73.0,54.0,win,1519.7363555883883,1523.1346171419582,3.398261553569831,Eureka Stadium
match,16661.0,2021-04-10 03:35:00+00:00,2021,4,Brisbane Lions,Western Bulldogs,54.0,73.0,loss,1511.1724082666308,1507.7741467130609,-3.398261553569831,Eureka Stadium
match,16662.0,2021-04-10 06:35:00+00:00,2021,4,St Kilda,West Coast,102.0,82.0,win,1501.2489395728344,1505.0318561341508,3.7829165613164286,Docklands
match,16662.0,2021-04-10 06:35:00+00:00,2021,4,West Coast,St Kilda,82.0,102.0,loss,1519.5315157906493,1515.748599229333,-3.7829165613164286,Docklands
match,16663.0,2021-04-10 09:25:00+00:00,2021,4,Collingwood,Greater Western Sydney,60.0,90.0,loss,1504.2542316317524,1498.2340749611888,-6.020156670563739,M.C.G.
match,16663.0,2021-04-10 09:25:00+00:00,2021,4,Greater Western Sydney,Collingwood,90.0,60.0,win,1483.762262004807,1489.7824186753708,6.020156670563739,M.C.G.
match,16664.0,2021-04-10 09:25:00+00:00,2021,4,Gold Coast,Carlton,59.0,70.0,loss,1486.4749076270157,1482.4760500735244,-3.998857553491238,Carrara
match,16664.0,2021-04-10 09:25:00+00:00,2021,4,Carlton,Gold Coast,70.0,59.0,win,1488.5725570307786,1492.5714145842699,3.998857553491238,Carrara
match,16665.0,2021-04-11 03:10:00+00:00,2021,4,North Melbourne,Adelaide,68.0,109.0,loss,1459.6835431870618,1453.6757001007404,-6.00784308632136,Docklands
match,16665.0,2021-04-11 03:10:00+00:00,2021,4,Adelaide,North Melbourne,109.0,68.0,win,1478.956384634544,1484.9642277208654,6.00784308632136,Docklands
match,16666.0,2021-04-11 05:20:00+00:00,2021,4,Melbourne,Geelong,85.0,60.0,win,1515.7242589638888,1519.5884712922893,3.864212328400456,M.C.G.
match,16666.0,2021-04-11 05:20:00+00:00,2021,4,Geelong,Melbourne,60.0,85.0,loss,1517.7883569885528,1513.9241446601523,-3.864212328400456,M.C.G.
match,16667.0,2021-04-11 06:40:00+00:00,2021,4,Fremantle,Hawthorn,96.0,81.0,win,1489.3579379307876,1492.4652884738102,3.1073505430226036,Perth Stadium
match,16667.0,2021-04-11 06:40:00+00:00,2021,4,Hawthorn,Fremantle,81.0,96.0,loss,1479.6239074434197,1476.516556900397,-3.1073505430226036,Perth Stadium
match,16668.0,2021-04-15 09:20:00+00:00,2021,5,St Kilda,Richmond,48.0,134.0,loss,1505.0318561341508,1497.715999743073,-7.315856391077642,Docklands
match,16668.0,2021-04-15 09:20:00+00:00,2021,5,Richmond,St Kilda,134.0,48.0,win,1522.8400346004148,1530.1558909914925,7.315856391077642,Docklands
match,16669.0,2021-04-16 10:10:00+00:00,2021,5,West Coast,Collingwood,103.0,76.0,win,1515.748599229333,1519.4520146199427,3.703415390609837,Perth Stadium
match,16669.0,2021-04-16 10:10:00+00:00,2021,5,Collingwood,West Coast,76.0,103.0,loss,1498.2340749611888,1494.530659570579,-3.703415390609837,Perth Stadium
match,16670.0,2021-04-17 06:35:00+00:00,2021,5,Sydney,Greater Western Sydney,69.0,71.0,loss,1504.722641975333,1503.038686235393,-1.6839557399399627,S.C.G.
match,16670.0,2021-04-17 06:35:00+00:00,2021,5,Greater Western Sydney,Sydney,71.0,69.0,win,1489.7824186753708,1491.4663744153108,1.6839557399399627,S.C.G.
match,16671.0,2021-04-17 06:35:00+00:00,2021,5,Western Bulldogs,Gold Coast,118.0,56.0,win,1523.1346171419582,1527.4562695618388,4.321652419880526,Docklands
match,16671.0,2021-04-17 06:35:00+00:00,2021,5,Gold Coast,Western Bulldogs,56.0,118.0,loss,1482.4760500735244,1478.1543976536439,-4.321652419880526,Docklands
match,16672.0,2021-04-17 09:25:00+00:00,2021,5,Brisbane Lions,Essendon,102.0,45.0,win,1507.7741467130609,1512.3365573756837,4.562410662622926,Gabba
match,16672.0,2021-04-17 09:25:00+00:00,2021,5,Essendon,Brisbane Lions,45.0,102.0,loss,1488.2054314585582,1483.6430207959354,-4.562410662622926,Gabba
match,16673.0,2021-04-17 09:25:00+00:00,2021,5,Carlton,Port Adelaide,68.0,96.0,loss,1492.5714145842699,1487.4376488193034,-5.133765764966452,M.C.G.
match,16673.0,2021-04-17 09:25:00+00:00,2021,5,Port Adelaide,Carlton,96.0,68.0,win,1528.3443253045825,1533.478091069549,5.133765764966452,M.C.G.
match,16674.0,2021-04-18 03:10:00+00:00,2021,5,Adelaide,Fremantle,72.0,84.0,loss,1484.9642277208654,1480.876235619202,-4.08799210166345,Adelaide Oval
match,16674.0,2021-04-18 03:10:00+00:00,2021,5,Fremantle,Adelaide,84.0,72.0,win,1492.4652884738102,1496.5532805754738,4.08799210166345,Adelaide Oval
match,16675.0,2021-04-18 05:20:00+00:00,2021,5,Hawthorn,Melbourne,54.0,104.0,loss,1476.516556900397,1470.5545214359718,-5.962035464425211,M.C.G.
match,16675.0,2021-04-18 05:20:00+00:00,2021,5,Melbourne,Hawthorn,104.0,54.0,win,1519.5884712922893,1525.5505067567146,5.962035464425211,M.C.G.
match,16676.0,2021-04-18 06:40:00+00:00,2021,5,Geelong,North Melbourne,77.0,47.0,win,1513.9241446601523,1517.1954892183874,3.2713445582350515,Kardinia Park
match,16676.0,2021-04-18 06:40:00+00:00,2021,5,North Melbourne,Geelong,47.0,77.0,loss,1453.6757001007404,1450.4043555425053,-3.2713445582350515,Kardinia Park
match,16677.0,2021-04-23 09:50:00+00:00,2021,6,Greater Western Sydney,Western Bulldogs,65.0,104.0,loss,1491.4663744153108,1485.7970034647094,-5.669370950601476,Manuka Oval
match,16677.0,2021-04-23 09:50:00+00:00,2021,6,Western Bulldogs,Greater Western Sydney,104.0,65.0,win,1527.4562695618388,1533.1256405124402,5.669370950601476,Manuka Oval
match,16678.0,2021-04-24 03:45:00+00:00,2021,6,Geelong,West Coast,136.0,39.0,win,1517.1954892183874,1522.8047162914775,5.609227073089988,Kardinia Park
match,16678.0,2021-04-24 03:45:00+00:00,2021,6,West Coast,Geelong,39.0,136.0,loss,1519.4520146199427,1513.8427875468526,-5.609227073089988,Kardinia Park
match,16679.0,2021-04-24 03:45:00+00:00,2021,6,Gold Coast,Sydney,100.0,60.0,win,1478.1543976536439,1482.958499331849,4.804101678205212,Carrara
match,16679.0,2021-04-24 03:45:00+00:00,2021,6,Sydney,Gold Coast,60.0,100.0,loss,1503.038686235393,1498.2345845571879,-4.804101678205212,Carrara
match,16680.0,2021-04-24 06:35:00+00:00,2021,6,Carlton,Brisbane Lions,85.0,103.0,loss,1487.4376488193034,1482.8798423285268,-4.557806490776479,Docklands
match,16680.0,2021-04-24 06:35:00+00:00,2021,6,Brisbane Lions,Carlton,103.0,85.0,win,1512.3365573756837,1516.8943638664603,4.557806490776479,Docklands
match,16681.0,2021-04-24 09:25:00+00:00,2021,6,Melbourne,Richmond,82.0,48.0,win,1525.5505067567146,1529.839142177722,4.288635421007353,M.C.G.
match,16681.0,2021-04-24 09:25:00+00:00,2021,6,Richmond,Melbourne,48.0,82.0,loss,1530.1558909914925,1525.8672555704852,-4.288635421007353,M.C.G.
match,16682.0,2021-04-24 10:15:00+00:00,2021,6,Fremantle,North Melbourne,99.0,48.0,win,1496.5532805754738,1500.5751661619036,4.0218855864296845,Perth Stadium
match,16682.0,2021-04-24 10:15:00+00:00,2021,6,North Melbourne,Fremantle,48.0,99.0,loss,1450.4043555425053,1446.3824699560755,-4.0218855864296845,Perth Stadium
match,16683.0,2021-04-25 02:30:00+00:00,2021,6,Hawthorn,Adelaide,102.0,99.0,win,1470.5545214359718,1472.0945708479032,1.5400494119314811,York Park
match,16683.0,2021-04-25 02:30:00+00:00,2021,6,Adelaide,Hawthorn,99.0,102.0,loss,1480.876235619202,1479.3361862072704,-1.5400494119314811,York Park
match,16684.0,2021-04-25 05:20:00+00:00,2021,6,Collingwood,Essendon,85.0,109.0,loss,1494.530659570579,1489.0435496242437,-5.487109946335319,M.C.G.
match,16684.0,2021-04-25 05:20:00+00:00,2021,6,Essendon,Collingwood,109.0,85.0,win,1483.6430207959354,1489.1301307422707,5.487109946335319,M.C.G.
match,16685.0,2021-04-25 08:40:00+00:00,2021,6,Port Adelaide,St Kilda,93.0,39.0,win,1533.478091069549,1537.7217375878197,4.243646518270599,Adelaide Oval
match,16685.0,2021-04-25 08:40:00+00:00,2021,6,St Kilda,Port Adelaide,39.0,93.0,loss,1497.715999743073,1493.4723532248024,-4.243646518270599,Adelaide Oval
match,16686.0,2021-04-30 09:50:00+00:00,2021,7,Richmond,Western Bulldogs,77.0,55.0,win,1525.8672555704852,1529.6365869153638,3.769331344878622,M.C.G.
match,16686.0,2021-04-30 09:50:00+00:00,2021,7,Western Bulldogs,Richmond,55.0,77.0,loss,1533.1256405124402,1529.3563091675617,-3.769331344878622,M.C.G.
match,16687.0,2021-05-01 03:45:00+00:00,2021,7,Collingwood,Gold Coast,55.0,79.0,loss,1489.0435496242437,1483.6171887637552,-5.426360860488489,M.C.G.
match,16687.0,2021-05-01 03:45:00+00:00,2021,7,Gold Coast,Collingwood,79.0,55.0,win,1482.958499331849,1488.3848601923376,5.426360860488489,M.C.G.
match,16688.0,2021-05-01 04:10:00+00:00,2021,7,Adelaide,Greater Western Sydney,39.0,106.0,loss,1479.3361862072704,1472.2593433285247,-7.076842878745743,Adelaide Oval
match,16688.0,2021-05-01 04:10:00+00:00,2021,7,Greater Western Sydney,Adelaide,106.0,39.0,win,1485.7970034647094,1492.8738463434552,7.076842878745743,Adelaide Oval
match,16689.0,2021-05-01 06:35:00+00:00,2021,7,St Kilda,Hawthorn,128.0,59.0,win,1493.4723532248024,1498.23387352114,4.761520296337588,Docklands
match,16689.0,2021-05-01 06:35:00+00:00,2021,7,Hawthorn,St Kilda,59.0,128.0,loss,1472.0945708479032,1467.3330505515657,-4.761520296337588,Docklands
match,16690.0,2021-05-01 09:25:00+00:00,2021,7,Brisbane Lions,Port Adelaide,93.0,44.0,win,1516.8943638664603,1521.9136634377983,5.0192995713379975,Gabba
match,16690.0,2021-05-01 09:25:00+00:00,2021,7,Port Adelaide,Brisbane Lions,44.0,93.0,loss,1537.7217375878197,1532.7024380164817,-5.0192995713379975,Gabba
match,16691.0,2021-05-01 09:25:00+00:00,2021,7,Sydney,Geelong,90.0,88.0,win,1498.2345845571879,1499.482367753843,1.24778319665498,S.C.G.
match,16691.0,2021-05-01 09:25:00+00:00,2021,7,Geelong,Sydney,88.0,90.0,loss,1522.8047162914775,1521.5569330948224,-1.24778319665498,S.C.G.
match,16692.0,2021-05-02 03:10:00+00:00,2021,7,North Melbourne,Melbourne,73.0,103.0,loss,1446.3824699560755,1441.8091126566212,-4.573357299454346,Bellerive Oval
match,16692.0,2021-05-02 03:10:00+00:00,2021,7,Melbourne,North Melbourne,103.0,73.0,win,1529.839142177722,1534.4124994771762,4.573357299454346,Bellerive Oval
match,16693.0,2021-05-02 05:20:00+00:00,2021,7,Essendon,Carlton,107.0,123.0,loss,1489.1301307422707,1484.4139098445557,-4.7162208977149715,M.C.G.
match,16693.0,2021-05-02 05:20:00+00:00,2021,7,Carlton,Essendon,123.0,107.0,win,1482.8798423285268,1487.5960632262418,4.7162208977149715,M.C.G.
match,16694.0,2021-05-02 06:40:00+00:00,2021,7,West Coast,Fremantle,132.0,73.0,win,1513.8427875468526,1518.549272187819,4.70648464096633,Perth Stadium
match,16694.0,2021-05-02 06:40:00+00:00,2021,7,Fremantle,West Coast,73.0,132.0,loss,1500.5751661619036,1495.8686815209371,-4.70648464096633,Perth Stadium
match,16695.0,2021-05-07 09:50:00+00:00,2021,8,Richmond,Geelong,63.0,126.0,loss,1529.6365869153638,1522.424642464374,-7.211944450989657,M.C.G.
match,16695.0,2021-05-07 09:50:00+00:00,2021,8,Geelong,Richmond,126.0,63.0,win,1521.5569330948224,1528.768877545812,7.211944450989657,M.C.G.
match,16696.0,2021-05-08 03:45:00+00:00,2021,8,Gold Coast,St Kilda,54.0,63.0,loss,1488.3848601923376,1484.7790000255318,-3.6058601668057824,Carrara
match,16696.0,2021-05-08 03:45:00+00:00,2021,8,St Kilda,Gold Coast,63.0,54.0,win,1498.23387352114,1501.8397336879457,3.6058601668057824,Carrara
match,16697.0,2021-05-08 04:10:00+00:00,2021,8,Greater Western Sydney,Essendon,107.0,105.0,win,1492.8738463434552,1493.9925852955846,1.118738952129363,Sydney Showground
match,16697.0,2021-05-08 04:10:00+00:00,2021,8,Essendon,Greater Western Sydney,105.0,107.0,loss,1484.4139098445557,1483.2951708924263,-1.118738952129363,Sydney Showground
match,16698.0,2021-05-08 06:35:00+00:00,2021,8,North Melbourne,Collingwood,76.0,94.0,loss,1441.8091126566212,1437.4516167120773,-4.357495944543923,Docklands
match,16698.0,2021-05-08 06:35:00+00:00,2021,8,Collingwood,North Melbourne,94.0,76.0,win,1483.6171887637552,1487.974684708299,4.357495944543923,Docklands
match,16699.0,2021-05-08 09:25:00+00:00,2021,8,Melbourne,Sydney,67.0,58.0,win,1534.4124994771762,1536.7253785415508,2.312879064374514,M.C.G.
match,16699.0,2021-05-08 09:25:00+00:00,2021,8,Sydney,Melbourne,58.0,67.0,loss,1499.482367753843,1497.1694886894684,-2.312879064374514,M.C.G.
match,16700.0,2021-05-08 09:40:00+00:00,2021,8,Port Adelaide,Adelaide,87.0,38.0,win,1532.7024380164817,1536.4713880269592,3.7689500104774187,Adelaide Oval
match,16700.0,2021-05-08 09:40:00+00:00,2021,8,Adelaide,Port Adelaide,38.0,87.0,loss,1472.2593433285247,1468.4903933180472,-3.7689500104774187,Adelaide Oval
match,16701.0,2021-05-09 03:10:00+00:00,2021,8,Hawthorn,West Coast,60.0,98.0,loss,1467.3330505515657,1461.9362888299165,-5.396761721649313,M.C.G.
match,16701.0,2021-05-09 03:10:00+00:00,2021,8,West Coast,Hawthorn,98.0,60.0,win,1518.549272187819,1523.9460339094683,5.396761721649313,M.C.G.
match,16702.0,2021-05-09 05:20:00+00:00,2021,8,Western Bulldogs,Carlton,107.0,91.0,win,1529.3563091675617,1532.194631296847,2.8383221292853316,Docklands
match,16702.0,2021-05-09 05:20:00+00:00,2021,8,Carlton,Western Bulldogs,91.0,107.0,loss,1487.5960632262418,1484.7577410969564,-2.8383221292853316,Docklands
match,16703.0,2021-05-09 06:40:00+00:00,2021,8,Brisbane Lions,Fremantle,95.0,71.0,win,1521.9136634377983,1525.3728247893555,3.459161351557134,Gabba
match,16703.0,2021-05-09 06:40:00+00:00,2021,8,Fremantle,Brisbane Lions,71.0,95.0,loss,1495.8686815209371,1492.40952016938,-3.459161351557134,Gabba
match,16704.0,2021-05-14 09:50:00+00:00,2021,9,St Kilda,Geelong,47.0,68.0,loss,1501.8397336879457,1497.0564672123692,-4.783266475576441,Docklands
match,16704.0,2021-05-14 09:50:00+00:00,2021,9,Geelong,St Kilda,68.0,47.0,win,1528.768877545812,1533.5521440213886,4.783266475576441,Docklands
match,16705.0,2021-05-15 03:45:00+00:00,2021,9,Sydney,Collingwood,72.0,42.0,win,1497.1694886894684,1501.1094764617806,3.9399877723121524,S.C.G.
match,16705.0,2021-05-15 03:45:00+00:00,2021,9,Collingwood,Sydney,42.0,72.0,loss,1487.974684708299,1484.0346969359869,-3.9399877723121524,S.C.G.
match,16706.0,2021-05-15 04:10:00+00:00,2021,9,Hawthorn,North Melbourne,80.0,87.0,loss,1461.9362888299165,1458.4487644705823,-3.4875243593342424,York Park
match,16706.0,2021-05-15 04:10:00+00:00,2021,9,North Melbourne,Hawthorn,87.0,80.0,win,1437.4516167120773,1440.9391410714115,3.4875243593342424,York Park
match,16707.0,2021-05-15 06:35:00+00:00,2021,9,Gold Coast,Brisbane Lions,51.0,124.0,loss,1484.7790000255318,1478.1573598753232,-6.6216401502084645,Carrara
match,16707.0,2021-05-15 06:35:00+00:00,2021,9,Brisbane Lions,Gold Coast,124.0,51.0,win,1525.3728247893555,1531.994464939564,6.6216401502084645,Carrara
match,16708.0,2021-05-15 09:25:00+00:00,2021,9,Richmond,Greater Western Sydney,87.0,83.0,win,1522.424642464374,1524.0148841275275,1.5902416631534093,Docklands
match,16708.0,2021-05-15 09:25:00+00:00,2021,9,Greater Western Sydney,Richmond,83.0,87.0,loss,1493.9925852955846,1492.4023436324312,-1.5902416631534093,Docklands
match,16709.0,2021-05-15 09:40:00+00:00,2021,9,Port Adelaide,Western Bulldogs,77.0,96.0,loss,1536.4713880269592,1531.478867451303,-4.992520575656295,Adelaide Oval
match,16709.0,2021-05-15 09:40:00+00:00,2021,9,Western Bulldogs,Port Adelaide,96.0,77.0,win,1532.194631296847,1537.1871518725034,4.992520575656295,Adelaide Oval
match,16710.0,2021-05-16 03:10:00+00:00,2021,9,Essendon,Fremantle,68.0,61.0,win,1483.2951708924263,1485.7016287376352,2.4064578452090006,Docklands
match,16710.0,2021-05-16 03:10:00+00:00,2021,9,Fremantle,Essendon,61.0,68.0,loss,1492.40952016938,1490.003062324171,-2.4064578452090006,Docklands
match,16711.0,2021-05-16 05:20:00+00:00,2021,9,Melbourne,Carlton,94.0,68.0,win,1536.7253785415508,1539.9527754324351,3.2273968908844317,M.C.G.
match,16711.0,2021-05-16 05:20:00+00:00,2021,9,Carlton,Melbourne,68.0,94.0,loss,1484.7577410969564,1481.530344206072,-3.2273968908844317,M.C.G.
match,16712.0,2021-05-16 06:40:00+00:00,2021,9,West Coast,Adelaide,106.0,76.0,win,1523.9460339094683,1527.2778033022953,3.3317693928269856,Perth Stadium
match,16712.0,2021-05-16 06:40:00+00:00,2021,9,Adelaide,West Coast,76.0,106.0,loss,1468.4903933180472,1465.1586239252201,-3.3317693928269856,Perth Stadium
match,16713.0,2021-05-21 09:50:00+00:00,2021,10,Brisbane Lions,Richmond,102.0,74.0,win,1531.994464939564,1535.8667929236947,3.872327984130515,Gabba
match,16713.0,2021-05-21 09:50:00+00:00,2021,10,Richmond,Brisbane Lions,74.0,102.0,loss,1524.0148841275275,1520.1425561433969,-3.872327984130515,Gabba
match,16714.0,2021-05-22 03:45:00+00:00,2021,10,Carlton,Hawthorn,86.0,63.0,win,1481.530344206072,1484.9775329158297,3.44718870975778,M.C.G.
match,16714.0,2021-05-22 03:45:00+00:00,2021,10,Hawthorn,Carlton,63.0,86.0,loss,1458.4487644705823,1455.0015757608246,-3.44718870975778,M.C.G.
match,16715.0,2021-05-22 04:10:00+00:00,2021,10,Geelong,Gold Coast,91.0,57.0,win,1533.5521440213886,1537.013845196477,3.461701175088462,Kardinia Park
match,16715.0,2021-05-22 04:10:00+00:00,2021,10,Gold Coast,Geelong,57.0,91.0,loss,1478.1573598753232,1474.6956587002348,-3.461701175088462,Kardinia Park
