event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change
match,20,2025-03-27T19:30:00,2025,3,Essendon,Port Adelaide,72.0,60.0,win,1414.3696328847327,1430.6328879138819,16.263255029149075
match,20,2025-03-27T19:30:00,2025,3,Port Adelaide,Essendon,60.0,72.0,loss,1550.4907310922779,1534.2274760631287,-16.263255029149075
match,21,2025-03-28T19:40:00,2025,3,Carlton,Western Bulldogs,75.0,83.0,loss,1503.2207894123082,1493.2979055713101,-9.922883840998175
match,21,2025-03-28T19:40:00,2025,3,Western Bulldogs,Carlton,83.0,75.0,win,1584.6675025180914,1594.5903863590895,9.922883840998175
match,22,2025-03-29T13:20:00,2025,3,Melbourne,Gold Coast,62.0,120.0,loss,1473.1106860718062,1445.55396535758,-27.556720714226252
match,22,2025-03-29T13:20:00,2025,3,Gold Coast,Melbourne,120.0,62.0,win,1458.1300256360846,1485.6867463503108,27.556720714226252
match,23,2025-03-29T16:15:00,2025,3,St Kilda,Richmond,135.0,53.0,win,1486.3386521931045,1494.8787601814915,8.540107988386968
match,23,2025-03-29T16:15:00,2025,3,Richmond,St Kilda,53.0,135.0,loss,1268.1141094003478,1259.5740014119608,-8.540107988386968
match,24,2025-03-29T19:35:00,2025,3,Brisbane Lions,Geelong,70.0,61.0,win,1707.77267111389,1714.218376771673,6.44570565778301
match,24,2025-03-29T19:35:00,2025,3,Geelong,Brisbane Lions,61.0,70.0,loss,1596.1063930526796,1589.6606873948965,-6.44570565778301
match,25,2025-03-29T19:35:00,2025,3,Hawthorn,Greater Western Sydney,76.0,64.0,win,1635.947070593599,1645.6160233244539,9.66895273085501
match,25,2025-03-29T19:35:00,2025,3,Greater Western Sydney,Hawthorn,64.0,76.0,loss,1593.8970749022715,1584.2281221714165,-9.66895273085501
match,26,2025-03-30T15:20:00,2025,3,Adelaide,North Melbourne,114.0,78.0,win,1508.8065735649936,1514.855729613868,6.0491560488744085
match,26,2025-03-30T15:20:00,2025,3,North Melbourne,Adelaide,78.0,114.0,loss,1261.116804920612,1255.0676488717374,-6.0491560488744085
match,27,2025-03-30T18:10:00,2025,3,West Coast,Fremantle,68.0,106.0,loss,1253.0532274182244,1243.227411522231,-9.825815895993443
match,27,2025-03-30T18:10:00,2025,3,Fremantle,West Coast,106.0,68.0,win,1504.0091546904603,1513.8349705864537,9.825815895993443
match,28,2025-04-03T19:30:00,2025,4,Collingwood,Carlton,63.0,46.0,win,1573.0591706896755,1582.7795530516983,9.720382362022832
match,28,2025-04-03T19:30:00,2025,4,Carlton,Collingwood,46.0,63.0,loss,1493.2979055713101,1483.5775232092874,-9.720382362022832
match,29,2025-04-04T19:40:00,2025,4,Geelong,Melbourne,85.0,46.0,win,1589.6606873948965,1599.6923693529204,10.031681958023992
match,29,2025-04-04T19:40:00,2025,4,Melbourne,Geelong,46.0,85.0,loss,1445.55396535758,1435.522283399556,-10.031681958023992
match,30,2025-04-05T13:20:00,2025,4,Gold Coast,Adelaide,91.0,90.0,win,1485.6867463503108,1488.1981409873185,2.5113946370076827
match,30,2025-04-05T13:20:00,2025,4,Adelaide,Gold Coast,90.0,91.0,loss,1514.855729613868,1512.3443349768604,-2.5113946370076827
match,31,2025-04-05T16:15:00,2025,4,Richmond,Brisbane Lions,90.0,118.0,loss,1259.5740014119608,1256.2788578661896,-3.295143545771295
match,31,2025-04-05T16:15:00,2025,4,Brisbane Lions,Richmond,118.0,90.0,win,1714.218376771673,1717.5135203174443,3.295143545771295
match,32,2025-04-05T19:35:00,2025,4,North Melbourne,Sydney,52.0,117.0,loss,1255.0676488717374,1248.5492926721813,-6.518356199556146
match,32,2025-04-05T19:35:00,2025,4,Sydney,North Melbourne,117.0,52.0,win,1627.7900806496516,1634.3084368492077,6.518356199556146
match,33,2025-04-06T13:10:00,2025,4,Greater Western Sydney,West Coast,132.0,51.0,win,1584.2281221714165,1588.8485417487263,4.620419577309774
