event,date,year,round,team,opponent,standard_rating_before,standard_rating_after,standard_rating_change,margin_rating_before,margin_rating_after,margin_rating_change,margin_error,match_id,score,opponent_score,result
match,2025-03-23T15:20:00,2025,2,North Melbourne,Melbourne,1320.1426986483805,1348.5651729712968,28.422474322916347,1389.5531847151037,1423.4412065497622,33.88802183465845,-63.75060427898496,18.0,125.0,66.0,win
match,2025-03-23T15:20:00,2025,2,Melbourne,North Melbourne,1509.3765738675693,1480.954099544653,-28.422474322916347,1484.779679447685,1450.8916576130266,-33.88802183465845,63.75060427898496,18.0,66.0,125.0,loss
match,2025-03-23T18:10:00,2025,2,Fremantle,Sydney,1500.636057817021,1495.0175774739878,-5.618480343033209,1491.2818100798877,1486.550213345668,-4.731596734219733,8.901143669073061,19.0,65.0,68.0,loss
match,2025-03-23T18:10:00,2025,2,Sydney,Fremantle,1567.9577774146853,1573.5762577577186,5.618480343033209,1527.7035728148342,1532.4351695490539,4.731596734219733,-8.901143669073061,19.0,68.0,65.0,win
match,2025-03-27T19:30:00,2025,3,Essendon,Port Adelaide,1435.3304321052226,1448.264192468049,12.933760362826487,1432.3637925616893,1438.6022642162234,6.238471654534089,-11.735897117108182,20.0,72.0,60.0,win
match,2025-03-27T19:30:00,2025,3,Port Adelaide,Essendon,1530.5741373208425,1517.640376958016,-12.933760362826487,1499.905769021892,1493.6672973673578,-6.238471654534089,11.735897117108182,20.0,60.0,72.0,loss
match,2025-03-28T19:40:00,2025,3,Carlton,Western Bulldogs,1495.2547238523862,1484.9916034370597,-10.263120415326576,1494.2861666917297,1487.9339607609409,-6.352205930788792,11.949855573398331,21.0,75.0,83.0,loss
match,2025-03-28T19:40:00,2025,3,Western Bulldogs,Carlton,1552.0079044862387,1562.2710249015652,10.263120415326576,1541.480337305258,1547.8325432360468,6.352205930788792,-11.949855573398331,21.0,83.0,75.0,win
match,2025-03-29T13:20:00,2025,3,Melbourne,Gold Coast,1480.954099544653,1455.7457696419203,-25.208329902732768,1450.8916576130266,1417.9446428519955,-32.94701476103114,61.980369065279255,22.0,62.0,120.0,loss
match,2025-03-29T13:20:00,2025,3,Gold Coast,Melbourne,1483.8567001974109,1509.0650301001435,25.208329902732768,1497.9173734601522,1530.8643882211834,32.94701476103114,-61.980369065279255,22.0,120.0,62.0,win
match,2025-03-29T16:15:00,2025,3,St Kilda,Richmond,1487.7580514911322,1498.9130520333551,11.155000542222915,1489.6714230719047,1513.5208273972812,23.8494043253765,-44.86582146502307,23.0,135.0,53.0,win
match,2025-03-29T16:15:00,2025,3,Richmond,St Kilda,1355.4256943304404,1344.2706937882174,-11.155000542222915,1353.6660636369998,1329.8166593116232,-23.8494043253765,44.86582146502307,23.0,53.0,135.0,loss
match,2025-03-29T19:35:00,2025,3,Brisbane Lions,Geelong,1636.079503239658,1642.6007611684004,6.521257928742457,1579.3406184759028,1577.943650369704,-1.3969681061988484,2.6279952652049925,24.0,70.0,61.0,win
match,2025-03-29T19:35:00,2025,3,Geelong,Brisbane Lions,1566.2404356670327,1559.7191777382902,-6.521257928742457,1584.146352091219,1585.5433201974176,1.3969681061988484,-2.6279952652049925,24.0,61.0,70.0,loss
match,2025-03-29T19:35:00,2025,3,Hawthorn,Greater Western Sydney,1596.2672954973143,1604.9243948481765,8.657099350862227,1614.424627759049,1609.0979825012369,-5.326645257812025,10.020556986835071,25.0,76.0,64.0,win
match,2025-03-29T19:35:00,2025,3,Greater Western Sydney,Hawthorn,1565.2425284876365,1556.5854291367743,-8.657099350862227,1561.8565097033108,1567.183154961123,5.326645257812025,-10.020556986835071,25.0,64.0,76.0,loss
match,2025-03-30T15:20:00,2025,3,Adelaide,North Melbourne,1516.8474343397959,1524.2991532657215,7.451718925925757,1565.4864819104162,1564.3020153954396,-1.184466514976511,2.2282344023028458,26.0,114.0,78.0,win
match,2025-03-30T15:20:00,2025,3,North Melbourne,Adelaide,1348.5651729712968,1341.113454045371,-7.451718925925757,1423.4412065497622,1424.6256730647387,1.184466514976511,-2.2282344023028458,26.0,78.0,114.0,loss
match,2025-03-30T18:10:00,2025,3,West Coast,Fremantle,1328.72608277572,1315.1640589570084,-13.562023818711703,1337.7923059733828,1325.272278801462,-12.52002717192061,23.552844178793137,27.0,68.0,106.0,loss
match,2025-03-30T18:10:00,2025,3,Fremantle,West Coast,1495.0175774739878,1508.5796012926994,13.562023818711703,1486.550213345668,1499.0702405175887,12.52002717192061,-23.552844178793137,27.0,106.0,68.0,win
match,2025-04-03T19:30:00,2025,4,Collingwood,Carlton,1552.2768838915642,1561.0194898112056,8.742605919641388,1554.4445924094246,1550.4333143670096,-4.011278042414957,7.546070419296125,28.0,63.0,46.0,win
match,2025-04-03T19:30:00,2025,4,Carlton,Collingwood,1484.9916034370597,1476.2489975174183,-8.742605919641388,1487.9339607609409,1491.9452388033558,4.011278042414957,-7.546070419296125,28.0,46.0,63.0,loss
match,2025-04-04T19:40:00,2025,4,Geelong,Melbourne,1559.7191777382902,1569.8680547662918,10.148877028001698,1585.5433201974176,1583.4930923682805,-2.0502278291370537,3.856916277225835,29.0,85.0,46.0,win
match,2025-04-04T19:40:00,2025,4,Melbourne,Geelong,1455.7457696419203,1445.5968926139187,-10.148877028001698,1417.9446428519955,1419.9948706811326,2.0502278291370537,-3.856916277225835,29.0,46.0,85.0,loss
match,2025-04-05T13:20:00,2025,4,Gold Coast,Adelaide,1509.0650301001435,1511.13891540824,2.0738853080966186,1530.8643882211834,1527.9717432295442,-2.892644991639216,5.441682818823585,30.0,91.0,90.0,win
match,2025-04-05T13:20:00,2025,4,Adelaide,Gold Coast,1524.2991532657215,1522.225267957625,-2.0738853080966186,1564.3020153954396,1567.1946603870788,2.892644991639216,-5.441682818823585,30.0,90.0,91.0,loss
match,2025-04-05T16:15:00,2025,4,Richmond,Brisbane Lions,1344.2706937882174,1337.1736269027415,-7.0970668854760035,1329.8166593116232,1332.180363920422,2.3637046087987263,-4.446633028128751,31.0,90.0,118.0,loss
match,2025-04-05T16:15:00,2025,4,Brisbane Lions,Richmond,1642.6007611684004,1649.6978280538763,7.0970668854760035,1577.943650369704,1575.5799457609053,-2.3637046087987263,4.446633028128751,31.0,118.0,90.0,win
match,2025-04-05T19:35:00,2025,4,North Melbourne,Sydney,1341.113454045371,1328.808278278321,-12.305175767050057,1424.6256730647387,1393.8103823526492,-30.815290712089624,57.97014099888093,32.0,52.0,117.0,loss
match,2025-04-05T19:35:00,2025,4,Sydney,North Melbourne,1573.5762577577186,1585.8814335247687,12.305175767050057,1532.4351695490539,1563.2504602611434,30.815290712089624,-57.97014099888093,32.0,117.0,52.0,win
match,2025-04-06T13:10:00,2025,4,Greater Western Sydney,West Coast,1556.5854291367743,1563.2630141827742,6.677585045999877,1567.183154961123,1580.3035957981183,13.120440836995277,-24.68235047315946,33.0,132.0,51.0,win
match,2025-04-06T13:10:00,2025,4,West Coast,Greater Western Sydney,1315.1640589570084,1308.4864739110085,-6.677585045999877,1325.272278801462,1312.1518379644667,-13.120440836995277,24.68235047315946,33.0,51.0,132.0,loss
match,2025-04-06T15:20:00,2025,4,Port Adelaide,St Kilda,1517.640376958016,1500.2405186546036,-17.399858303412525,1493.6672973673578,1479.8983798523527,-13.768917515005045,25.902273556473542,34.0,72.0,89.0,loss
match,2025-04-06T15:20:00,2025,4,St Kilda,Port Adelaide,1498.9130520333551,1516.3129103367676,17.399858303412525,1513.5208273972812,1527.2897449122863,13.768917515005045,-25.902273556473542,34.0,89.0,72.0,win
match,2025-04-06T17:10:00,2025,4,Fremantle,Western Bulldogs,1508.5796012926994,1521.589882136267,13.010280843567637,1499.0702405175887,1505.6267489034085,6.5565083858199,-12.334192110581293,35.0,97.0,81.0,win
match,2025-04-06T17:10:00,2025,4,Western Bulldogs,Fremantle,1562.2710249015652,1549.2607440579975,-13.010280843567637,1547.8325432360468,1541.276034850227,-6.5565083858199,12.334192110581293,35.0,81.0,97.0,loss
match,2025-04-10T19:40:00,2025,5,Adelaide,Geelong,1522.225267957625,1506.7484305199475,-15.476837437677489,1567.1946603870788,1552.0202873408357,-15.174373046243108,28.546235480271427,36.0,100.0,119.0,loss
match,2025-04-10T19:40:00,2025,5,Geelong,Adelaide,1569.8680547662918,1585.3448922039693,15.476837437677489,1583.4930923682805,1598.6674654145236,15.174373046243108,-28.546235480271427,36.0,119.0,100.0,win
match,2025-04-11T19:40:00,2025,5,Collingwood,Sydney,1561.0194898112056,1576.2525972707072,15.23310745950159,1550.4333143670096,1561.5023252367228,11.0690108697132,-20.82317271742225,37.0,109.0,78.0,win
match,2025-04-11T19:40:00,2025,5,Sydney,Collingwood,1585.8814335247687,1570.6483260652672,-15.23310745950159,1563.2504602611434,1552.1814493914303,-11.0690108697132,20.82317271742225,37.0,78.0,109.0,loss
match,2025-04-12T12:35:00,2025,5,North Melbourne,Gold Coast,1328.808278278321,1314.731883394978,-14.076394883343045,1393.8103823526492,1372.4428834015678,-21.367498951081508,40.196827560730135,38.0,89.0,141.0,loss
match,2025-04-12T12:35:00,2025,5,Gold Coast,North Melbourne,1511.13891540824,1525.2153102915831,14.076394883343045,1527.9717432295442,1549.3392421806257,21.367498951081508,-40.196827560730135,38.0,141.0,89.0,win
match,2025-04-12T13:20:00,2025,5,Carlton,West Coast,1476.2489975174183,1485.4028785756386,9.153881058220307,1491.9452388033558,1505.7311066727202,13.785867869364422,-25.934160791981874,39.0,121.0,50.0,win
match,2025-04-12T13:20:00,2025,5,West Coast,Carlton,1308.4864739110085,1299.3325928527881,-9.153881058220307,1312.1518379644667,1298.3659700951023,-13.785867869364422,25.934160791981874,39.0,50.0,121.0,loss
match,2025-04-12T16:15:00,2025,5,Western Bulldogs,Brisbane Lions,1549.2607440579975,1535.47265280333,-13.788091254667483,1541.276034850227,1526.7722232341462,-14.503811616080753,27.284766262988583,40.0,97.0,118.0,loss
match,2025-04-12T16:15:00,2025,5,Brisbane Lions,Western Bulldogs,1649.6978280538763,1663.4859193085438,13.788091254667483,1575.5799457609053,1590.0837573769861,14.503811616080753,-27.284766262988583,40.0,118.0,97.0,win
match,2025-04-12T19:35:00,2025,5,Melbourne,Essendon,1445.5968926139187,1423.2396147256793,-22.357277888239402,1419.9948706811326,1394.4113865939887,-25.583484087143923,48.1279957288383,41.0,57.0,96.0,loss
match,2025-04-12T19:35:00,2025,5,Essendon,Melbourne,1448.264192468049,1470.6214703562885,22.357277888239402,1438.6022642162234,1464.1857483033673,25.583484087143923,-48.1279957288383,41.0,96.0,57.0,win
match,2025-04-13T12:35:00,2025,5,Richmond,Fremantle,1337.1736269027415,1322.5448556533793,-14.628771249362256,1332.180363920422,1309.811381052744,-22.368982867677826,42.08083262807234,42.0,47.0,108.0,loss
match,2025-04-13T12:35:00,2025,5,Fremantle,Richmond,1521.589882136267,1536.2186533856293,14.628771249362256,1505.6267489034085,1527.9957317710864,22.368982867677826,-42.08083262807234,42.0,108.0,47.0,win
match,2025-04-13T15:20:00,2025,5,St Kilda,Greater Western Sydney,1516.3129103367676,1498.4120667147463,-17.900843622021235,1527.2897449122863,1510.8664667423182,-16.423278169968086,30.89569266349241,43.0,82.0,110.0,loss
match,2025-04-13T15:20:00,2025,5,Greater Western Sydney,St Kilda,1563.2630141827742,1581.1638578047955,17.900843622021235,1580.3035957981183,1596.7268739680865,16.423278169968086,-30.89569266349241,43.0,110.0,82.0,win
match,2025-04-13T19:20:00,2025,5,Port Adelaide,Hawthorn,1500.2405186546036,1519.24700991607,19.006491261466486,1479.8983798523527,1501.6420104367417,21.743630584389006,-40.90441146836533,44.0,121.0,91.0,win
match,2025-04-13T19:20:00,2025,5,Hawthorn,Port Adelaide,1604.9243948481765,1585.91790358671,-19.006491261466486,1609.0979825012369,1587.354351916848,-21.743630584389006,40.90441146836533,44.0,91.0,121.0,loss
match,2025-04-17T19:30:00,2025,6,Brisbane Lions,Collingwood,1663.4859193085438,1634.2680681019206,-29.21785120662314,1590.0837573769861,1553.046139811225,-37.0376175657612,69.67566629859681,45.0,53.0,105.0,loss
match,2025-04-17T19:30:00,2025,6,Collingwood,Brisbane Lions,1576.2525972707072,1605.4704484773304,29.21785120662314,1561.5023252367228,1598.539942802484,37.0376175657612,-69.67566629859681,45.0,105.0,53.0,win
match,2025-04-18T15:20:00,2025,6,North Melbourne,Carlton,1314.731883394978,1298.025624815623,-16.706258579355136,1372.4428834015678,1335.0441588640726,-37.3987245374952,70.35498560999588,46.0,71.0,153.0,loss
match,2025-04-18T15:20:00,2025,6,Carlton,North Melbourne,1485.4028785756386,1502.1091371549937,16.706258579355136,1505.7311066727202,1543.1298312102153,37.3987245374952,-70.35498560999588,46.0,153.0,71.0,win
match,2025-04-18T18:10:00,2025,6,West Coast,Essendon,1299.3325928527881,1296.3251688939715,-3.007423958816546,1298.3659700951023,1306.6253739884837,8.2594038933814,-15.537702134290786,47.0,75.0,77.0,loss
match,2025-04-18T18:10:00,2025,6,Essendon,West Coast,1470.6214703562885,1473.628894315105,3.007423958816546,1464.1857483033673,1455.9263444099859,-8.2594038933814,15.537702134290786,47.0,77.0,75.0,win
match,2025-04-19T13:20:00,2025,6,Melbourne,Fremantle,1423.2396147256793,1435.6899043170026,12.450289591323244,1394.4113865939887,1405.9457781777849,11.53439158379618,-21.69865320097862,48.0,107.0,97.0,win
match,2025-04-19T13:20:00,2025,6,Fremantle,Melbourne,1536.2186533856293,1523.768363794306,-12.450289591323244,1527.9957317710864,1516.4613401872903,-11.53439158379618,21.69865320097862,48.0,97.0,107.0,loss
match,2025-04-19T16:15:00,2025,6,Adelaide,Greater Western Sydney,1506.7484305199475,1521.2447465180715,14.496315998123837,1552.0202873408357,1559.2494239657235,7.229136624887823,-13.599549436686246,49.0,52.0,34.0,win
match,2025-04-19T16:15:00,2025,6,Greater Western Sydney,Adelaide,1581.1638578047955,1566.6675418066716,-14.496315998123837,1596.7268739680865,1589.4977373431987,-7.229136624887823,13.599549436686246,49.0,34.0,52.0,loss
match,2025-04-19T19:35:00,2025,6,Richmond,Gold Coast,1322.5448556533793,1338.346539672413,15.801684019033742,1309.811381052744,1332.0783949805186,22.267013927774542,-41.88900728139856,50.0,80.0,69.0,win
match,2025-04-19T19:35:00,2025,6,Gold Coast,Richmond,1525.2153102915831,1509.4136262725494,-15.801684019033742,1549.3392421806257,1527.0722282528511,-22.267013927774542,41.88900728139856,50.0,69.0,80.0,loss
match,2025-04-20T15:20:00,2025,6,Sydney,Port Adelaide,1570.6483260652672,1557.4301818620086,-13.218144203258529,1552.1814493914303,1536.4187053582673,-15.762744033162914,29.653086925875684,51.0,77.0,85.0,loss
match,2025-04-20T15:20:00,2025,6,Port Adelaide,Sydney,1519.24700991607,1532.4651541193286,13.218144203258529,1501.6420104367417,1517.4047544699047,15.762744033162914,-29.653086925875684,51.0,85.0,77.0,win
match,2025-04-20T19:20:00,2025,6,Western Bulldogs,St Kilda,1535.47265280333,1551.2828348910202,15.810182087690226,1526.7722232341462,1556.3384447449043,29.566221510758066,-55.620375150650844,52.0,127.0,56.0,win
match,2025-04-20T19:20:00,2025,6,St Kilda,Western Bulldogs,1498.4120667147463,1482.601884627056,-15.810182087690226,1510.8664667423182,1481.30024523156,-29.566221510758066,55.620375150650844,52.0,56.0,127.0,loss
match,2025-04-21T15:20:00,2025,6,Geelong,Hawthorn,1585.3448922039693,1592.7993213888067,7.454429184837438,1598.6674654145236,1594.6553080959065,-4.01215731861704,7.547724525560705,53.0,86.0,79.0,win
match,2025-04-21T15:20:00,2025,6,Hawthorn,Geelong,1585.91790358671,1578.4634744018726,-7.454429184837438,1587.354351916848,1591.366509235465,4.01215731861704,-7.547724525560705,53.0,79.0,86.0,loss
match,2025-04-24T19:30:00,2025,7,Melbourne,Richmond,1435.6899043170026,1443.9417173268967,8.251813009894036,1405.9457781777849,1402.8208512523368,-3.124926925448087,5.878654729301463,54.0,83.0,63.0,win
match,2025-04-24T19:30:00,2025,7,Richmond,Melbourne,1338.346539672413,1330.094726662519,-8.251813009894036,1332.0783949805186,1335.2033219059667,3.124926925448087,-5.878654729301463,54.0,63.0,83.0,loss
match,2025-04-25T15:20:00,2025,7,Collingwood,Essendon,1605.4704484773304,1614.6194373979242,9.148988920593851,1598.539942802484,1599.9586126789106,1.418669876426775,-2.6688209284055233,55.0,107.0,66.0,win
match,2025-04-25T15:20:00,2025,7,Essendon,Collingwood,1473.628894315105,1464.4799053945112,-9.148988920593851,1455.9263444099859,1454.507674533559,-1.418669876426775,2.6688209284055233,55.0,66.0,107.0,loss
match,2025-04-25T20:10:00,2025,7,Fremantle,Adelaide,1523.768363794306,1535.1445945712894,11.376230776983366,1516.4613401872903,1523.5057487105755,7.04440852328518,-13.252036437493299,56.0,85.0,67.0,win
match,2025-04-25T20:10:00,2025,7,Adelaide,Fremantle,1521.2447465180715,1509.868515741088,-11.376230776983366,1559.2494239657235,1552.2050154424383,-7.04440852328518,13.252036437493299,56.0,67.0,85.0,loss
match,2025-04-26T13:20:00,2025,7,St Kilda,Brisbane Lions,1482.601884627056,1467.5230022187852,-15.078882408270813,1481.30024523156,1457.6439110786516,-23.656334152908382,44.502615249471646,57.0,73.0,118.0,loss
match,2025-04-26T13:20:00,2025,7,Brisbane Lions,St Kilda,1634.2680681019206,1649.3469505101914,15.078882408270813,1553.046139811225,1576.7024739641333,23.656334152908382,-44.502615249471646,57.0,118.0,73.0,win
match,2025-04-26T16:15:00,2025,7,Port Adelaide,North Melbourne,1532.4651541193286,1535.5862529283047,3.121098808976026,1517.4047544699047,1497.9859832153454,-19.418771254559193,36.530854703576374,58.0,97.0,88.0,win
match,2025-04-26T16:15:00,2025,7,North Melbourne,Port Adelaide,1298.025624815623,1294.9045260066468,-3.121098808976026,1335.0441588640726,1354.462930118632,19.418771254559193,-36.530854703576374,58.0,88.0,97.0,loss
match,2025-04-26T19:35:00,2025,7,Greater Western Sydney,Western Bulldogs,1566.6675418066716,1544.8438859485573,-21.823655858114222,1589.4977373431987,1562.6507639093375,-26.846973433861223,50.50488894928908,59.0,81.0,113.0,loss
match,2025-04-26T19:35:00,2025,7,Western Bulldogs,Greater Western Sydney,1551.2828348910202,1573.1064907491345,21.823655858114222,1556.3384447449043,1583.1854181787655,26.846973433861223,-50.50488894928908,59.0,113.0,81.0,win
match,2025-04-27T13:15:00,2025,7,Gold Coast,Sydney,1509.4136262725494,1526.9414368408243,17.527810568274916,1527.0722282528511,1541.5280590545367,14.455830801685591,-27.194504107044118,60.0,117.0,79.0,win
match,2025-04-27T13:15:00,2025,7,Sydney,Gold Coast,1557.4301818620086,1539.9023712937337,-17.527810568274916,1536.4187053582673,1521.9628745565817,-14.455830801685591,27.194504107044118,60.0,79.0,117.0,loss
match,2025-04-27T15:20:00,2025,7,Carlton,Geelong,1502.1091371549937,1517.272938324052,15.163801169058091,1543.1298312102153,1551.0155426498109,7.885711439595468,-14.83470684410878,61.0,94.0,76.0,win
match,2025-04-27T15:20:00,2025,7,Geelong,Carlton,1592.7993213888067,1577.6355202197485,-15.163801169058091,1594.6553080959065,1586.769596656311,-7.885711439595468,14.83470684410878,61.0,76.0,94.0,loss
match,2025-04-27T16:45:00,2025,7,Hawthorn,West Coast,1578.4634744018726,1583.2161227073532,4.752648305480442,1591.366509235465,1583.8842007226513,-7.482308512813683,14.075819810934476,62.0,124.0,74.0,win
match,2025-04-27T16:45:00,2025,7,West Coast,Hawthorn,1296.3251688939715,1291.572520588491,-4.752648305480442,1306.6253739884837,1314.1076825012974,7.482308512813683,-14.075819810934476,62.0,74.0,124.0,loss
match,2025-05-01T19:30:00,2025,8,Essendon,North Melbourne,1464.4799053945112,1466.7397442486817,2.2598388541704897,1454.507674533559,1439.8254712475373,-14.682203286021902,27.620359081376538,63.0,65.0,62.0,win
match,2025-05-01T19:30:00,2025,8,North Melbourne,Essendon,1294.9045260066468,1292.6446871524763,-2.2598388541704897,1354.462930118632,1369.1451334046537,14.682203286021902,-27.620359081376538,63.0,62.0,65.0,loss
match,2025-05-02T19:40:00,2025,8,St Kilda,Fremantle,1467.5230022187852,1488.9660481610838,21.44304594229855,1457.6439110786516,1489.76762308417,32.123712005518335,-60.43156080421943,64.0,94.0,33.0,win
match,2025-05-02T19:40:00,2025,8,Fremantle,St Kilda,1535.1445945712894,1513.7015486289908,-21.44304594229855,1523.5057487105755,1491.382036705057,-32.123712005518335,60.43156080421943,64.0,33.0,94.0,loss
match,2025-05-03T13:20:00,2025,8,Western Bulldogs,Port Adelaide,1573.1064907491345,1589.6191976297316,16.512706880597182,1583.1854181787655,1616.1793789986282,32.99396081986265,-62.06868462508465,65.0,131.0,41.0,win
match,2025-05-03T13:20:00,2025,8,Port Adelaide,Western Bulldogs,1535.5862529283047,1519.0735460477076,-16.512706880597182,1497.9859832153454,1464.9920223954828,-32.99396081986265,62.06868462508465,65.0,41.0,131.0,loss
match,2025-05-03T16:15:00,2025,8,Adelaide,Carlton,1509.868515741088,1527.5362077889934,17.667692047905412,1552.2050154424383,1577.3409435848953,25.135928142456983,-47.286047442164815,66.0,110.0,50.0,win
match,2025-05-03T16:15:00,2025,8,Carlton,Adelaide,1517.272938324052,1499.6052462761465,-17.667692047905412,1551.0155426498109,1525.8796145073538,-25.135928142456983,47.286047442164815,66.0,50.0,110.0,loss
match,2025-05-03T19:35:00,2025,8,Collingwood,Geelong,1614.6194373979242,1607.373317016264,-7.246120381660134,1599.9586126789106,1590.4501113992749,-9.508501279635855,17.887521004378417,67.0,87.0,90.0,loss
match,2025-05-03T19:35:00,2025,8,Geelong,Collingwood,1577.6355202197485,1584.8816406014087,7.246120381660134,1586.769596656311,1596.2780979359468,9.508501279635855,-17.887521004378417,67.0,90.0,87.0,win
match,2025-05-03T19:35:00,2025,8,West Coast,Melbourne,1291.572520588491,1278.0973038589264,-13.475216729564698,1314.1076825012974,1298.995520113758,-15.112162387539344,28.429203949062295,68.0,76.0,108.0,loss
match,2025-05-03T19:35:00,2025,8,Melbourne,West Coast,1443.9417173268967,1457.4169340564613,13.475216729564698,1402.8208512523368,1417.9330136398762,15.112162387539344,-28.429203949062295,68.0,108.0,76.0,win
match,2025-05-04T13:10:00,2025,8,Sydney,Greater Western Sydney,1539.9023712937337,1550.4239397199244,10.521568426190713,1521.9628745565817,1526.678773228534,4.715898671952315,-8.87161226235833,69.0,87.0,73.0,win
match,2025-05-04T13:10:00,2025,8,Greater Western Sydney,Sydney,1544.8438859485573,1534.3223175223666,-10.521568426190713,1562.6507639093375,1557.934865237385,-4.715898671952315,8.87161226235833,69.0,73.0,87.0,loss
match,2025-05-04T15:20:00,2025,8,Hawthorn,Richmond,1583.2161227073532,1589.1503472270317,5.934224519678457,1583.8842007226513,1587.8476256262982,3.9634249036468083,-7.456048448465253,70.0,109.0,44.0,win
match,2025-05-04T15:20:00,2025,8,Richmond,Hawthorn,1330.094726662519,1324.1605021428404,-5.934224519678457,1335.2033219059667,1331.2398970023198,-3.9634249036468083,7.456048448465253,70.0,44.0,109.0,loss
match,2025-05-04T19:20:00,2025,8,Brisbane Lions,Gold Coast,1649.3469505101914,1656.3053847939673,6.958434283775956,1576.7024739641333,1575.7084861139906,-0.9939878501426643,1.8699033659071844,71.0,66.0,49.0,win
match,2025-05-04T19:20:00,2025,8,Gold Coast,Brisbane Lions,1526.9414368408243,1519.9830025570484,-6.958434283775956,1541.5280590545367,1542.5220469046794,0.9939878501426643,-1.8699033659071844,71.0,49.0,66.0,loss
match,2025-05-08T20:10:00,2025,9,Fremantle,Collingwood,1513.7015486289908,1501.7462585918845,-11.955290037106323,1491.382036705057,1486.8352156579203,-4.546821047136775,8.55354115143198,72.0,83.0,97.0,loss
match,2025-05-08T20:10:00,2025,9,Collingwood,Fremantle,1607.373317016264,1619.3286070533704,11.955290037106323,1590.4501113992749,1594.9969324464116,4.546821047136775,-8.55354115143198,72.0,97.0,83.0,win
match,2025-05-09T19:40:00,2025,9,St Kilda,Carlton,1488.9660481610838,1473.5118104985233,-15.454237662560363,1489.76762308417,1478.6273379104098,-11.140285173760358,20.957254900641434,73.0,62.0,77.0,loss
match,2025-05-09T19:40:00,2025,9,Carlton,St Kilda,1499.6052462761465,1515.059483938707,15.454237662560363,1525.8796145073538,1537.019899681114,11.140285173760358,-20.957254900641434,73.0,77.0,62.0,win
match,2025-05-10T13:20:00,2025,9,Melbourne,Hawthorn,1457.4169340564613,1442.5008759870095,-14.916058069451662,1417.9330136398762,1409.0448308378268,-8.888182802049405,16.72056950793222,74.0,56.0,91.0,loss
match,2025-05-10T13:20:00,2025,9,Hawthorn,Melbourne,1589.1503472270317,1604.0664052964835,14.916058069451662,1587.8476256262982,1596.7358084283476,8.888182802049405,-16.72056950793222,74.0,91.0,56.0,win
match,2025-05-10T16:15:00,2025,9,Essendon,Sydney,1466.7397442486817,1477.0723086980202,10.332564449338351,1439.8254712475373,1445.7970976631088,5.971626415571585,-11.233904250253042,75.0,71.0,63.0,win
match,2025-05-10T16:15:00,2025,9,Sydney,Essendon,1550.4239397199244,1540.091375270586,-10.332564449338351,1526.678773228534,1520.7071468129625,-5.971626415571585,11.233904250253042,75.0,63.0,71.0,loss
match,2025-05-10T19:35:00,2025,9,Gold Coast,Western Bulldogs,1519.9830025570484,1531.0612295865183,11.07822702946979,1542.5220469046794,1548.2862081401652,5.764161235485775,-10.843617951989623,76.0,106.0,96.0,win
